country,jan_temp,feb_temp,mar_temp,apr_temp,may_temp,jun_temp,july_temp,aug_temp,sept_temp,oct_temp,nov_temp,dec_temp,annual_temp
Chad,20.664345016800002,23.099093190300003,26.5497762441,29.553456810900002,31.033911329200002,30.7462447863,29.2635804113,28.209571055799998,28.364363623600003,27.234284398899998,23.7964778512,21.2935438401,26.650741256999996
Chile,12.682490075499999,12.204063572999999,10.8652109068,8.61655396533,6.28782548801,4.397863245,4.0440529408599994,4.83635204089,6.31820112911,8.2219810856,10.1160003004,11.8472248765,8.36982830344
China,-8.491971784430001,-5.90878697548,0.489740993292,7.588355689099999,13.0679222018,17.0708669916,19.3683536673,18.4808519325,13.8716332492,7.3655776415,-0.486127621238,-6.50853102147,6.325663981930001
Colombia,24.6208844032,24.980744659499997,25.143163981,24.748685500900002,24.3519516502,23.8907741601,23.7894435471,24.043556508400002,24.2147499847,24.2918118559,24.3841021679,24.3858978647,24.403811821399998
Congo (Brazzaville),24.6974273159,25.31401818,25.595190880900002,25.616936371599998,25.2590453582,23.8213727428,23.028445399899997,23.3373454182,24.0450181956,24.5417727903,24.5162455128,24.4708181896,24.520327342399998
Congo (Kinshasa),24.1415235342,24.4998759762,24.7328420118,24.632860340700002,24.3509699619,23.314490863499998,22.817817224899997,23.5063694539,24.0793472543,24.2738342187,24.130917763400003,23.9851044525,24.038836834
Costa Rica,23.1732142314,23.6724286779,24.620500155,25.043571745700003,24.597214290700002,23.9897142129,24.049357141399998,23.8489997043,23.68050003,23.4338571,23.0616426479,23.0410714836,23.850928715
Cote d'Ivoire,25.8369908117,27.7734495562,28.246477039400002,28.0467982335,27.1874128392,25.8817339908,24.8706055037,24.7443761563,25.2680366414,25.9879357927,26.3216788266,25.4313486434,26.299715567199996
Croatia,-0.159051895,2.08570821143,5.82524286857,10.2470036068,14.7597857196,17.9920712546,20.0398930136,19.6672854418,16.355071476400003,11.3496107036,5.95976431786,1.52857298393,10.4709106861
Cuba,22.211615586700002,22.3867180156,23.745333402800004,24.787640987399996,26.0648973413,26.9099487887,27.43600014,27.4295642064,26.975281983600002,26.055564342100002,24.504769105599998,23.0532821751,25.130076970999998
Cyprus,10.638325215,11.06824994,12.9914999,16.5800001625,20.5367503125,24.46600008,27.05250025,27.0525002475,24.784000395,20.813250065,16.189249995,12.38925004,18.7135000225
Czechia,-2.81324998975,-1.05900274425,2.80433750375,7.4945000055,12.298475051199999,15.414850068800002,17.106425118,16.9048500062,13.493524980999998,8.58600504475,2.81999748925,-1.06466200025,7.66549997325
Denmark,-0.10583235785700001,-0.0980944235714,2.2405964267900003,5.8679714378600005,10.773035697100001,14.4017857146,15.8914285386,15.902357305399999,13.0076785775,9.35905722214,4.94214644714,1.64559750071,7.81897849714
Diamond Princess,,,,,,,,,,,,,
Djibouti,23.3068569729,24.1407138271,25.7532858157,27.371000017100002,29.2004288257,31.3932860257,32.3804285871,31.8294282643,30.0904284871,27.4022857129,25.1785717014,23.6691428586,27.643000194299997
Dominica,,,,,,,,,,,,,
Dominican Republic,21.7632501138,22.1024373781,22.8817499869,23.8126873956,24.3848125925,25.0094375606,25.2116247425,25.6361875519,25.3538750406,24.7314374431,23.7462501531,22.5212498906,23.929749846300002
Ecuador,21.7055464458,21.78009306,21.9264186371,21.9580930333,21.5445581483,20.8705929931,20.4143953655,20.714790699,20.9745581648,21.258930284,21.2973371549,21.503186104,21.32904646
Egypt,12.9303911458,14.602049717,17.8329170949,22.4442983281,26.2645276267,28.820163005100003,29.1221740891,29.0990938586,27.2788204172,24.0964806488,18.6779889664,14.2763674324,22.120453023299998
El Salvador,23.9541251675,24.4754998687,25.70462465,26.35237503,25.902500151199998,24.8660001762,25.158375263699998,24.9358747,24.2966248975,24.2269999975,23.7878751762,23.586874725,24.7708749775
Equatorial Guinea,24.571222093299998,25.101999916700002,25.0366666567,24.78666666,24.7241107089,23.7592222411,22.749555588899998,22.817110911100002,23.774110794400002,23.9204442778,24.1337778311,24.1377779644,24.125999662199998
Eritrea,22.2549750802,23.0955749975,24.8328749652,26.8716749187,28.457625055999998,29.18172512,28.275825119,27.6367499832,27.487149953699998,26.7049748885,24.9328750135,23.0878499988,26.0683250902
Estonia,-6.5120384511500005,-6.33000383962,-2.35319615308,3.9257653957699996,10.3460384146,14.723769298099999,16.524730608800002,15.629115360799998,11.0018846804,6.25808457154,0.846410395,-3.6892230319199997,5.03093842423
Eswatini,24.195199966,23.993200304000002,23.063000108,20.694200518,18.34659996,15.72179985,15.908599664,17.618000222,19.766400146,20.61819992,21.77859993,23.26119995,20.41380005
Ethiopia,21.165392955599998,22.2978752803,23.4831409246,23.7967235467,23.6259024473,23.262528468499998,22.282214159499997,22.0402059012,22.4430216786,22.0684254604,21.2248799576,20.7543035549,22.3703929466
Fiji,24.85849953,25.185000415,24.996500015,24.41149998,22.99300003,22.338500025,21.375,21.621500015,21.96849918,22.80999947,23.57999992,24.31349945,23.37100029
Finland,-11.913200395799999,-11.029672089000002,-6.090457375700001,0.0373853007171,7.0943686586100005,12.8984669442,15.177335891099998,13.1048191384,7.9050378588,2.2471992167700003,-4.035038320280001,-9.22192749884,1.3478611426700002
France,3.1093646606700003,4.2155689752,6.369562666830001,9.09685119373,12.717757546500001,16.0979416867,18.6038650936,18.2286943859,15.7827178334,11.7466920652,6.69005464548,3.86573959333,10.5437222252
Gabon,25.7201785587,25.9407498946,26.139857178200003,26.0914880889,25.729821296,24.094666616999998,22.9847499756,23.345142955,24.567857083699998,25.2167976246,25.1297380586,25.036869003299998,24.999821390700003
Gambia,23.8743330633,25.8846664433,27.323333103299998,28.2500006367,28.5323333733,28.5500005133,27.3556664767,26.7276662167,26.733333586700002,27.58666738,26.5189997367,23.9286664333,26.7719999967
Georgia,-5.42515171345,-3.9835507003400004,0.72425619,7.62342414759,12.2604654907,15.666172356199999,18.8047585321,18.447862033099998,14.6292172462,8.741368914139999,3.25689452103,-2.36748822931,7.364817599999999
Germany,-0.477573707112,0.556900267059,3.8745450890400006,7.687484496739999,12.2732261821,15.4968931021,17.188080171099998,16.96864174,13.9023048175,9.43178396455,4.27051657064,0.880767919412,8.504451891819999
Ghana,26.9493376496,29.0876363035,29.5212597294,29.1640778823,28.150792208400002,26.6142207305,25.6694026556,25.439454511799998,25.866428524299998,26.8189739625,27.296597443499998,26.4438961575,27.2517792583
Greece,4.74083468941,5.8029262492199996,8.18870787,11.9302744773,16.4226273553,20.4767058129,22.9545881988,22.774588228800003,19.5181962002,14.5512881557,10.2132196425,6.29176272569,13.6555019825
Grenada,,,,,,,,,,,,,
Guatemala,20.6988717346,21.453153879000002,22.9386153592,24.346589846399997,24.8912820567,24.5367693777,23.9858718279,24.110358899,23.8244358946,23.1102566351,21.878384542600003,21.079820388199998,23.071179610500003
Guinea,24.2463974346,26.202294862600002,27.6297178754,28.2319743572,27.4741280635,25.5815513073,24.518269294499998,24.121089740100004,24.639987114,25.1313717427,25.083397523200002,23.7111154704,25.5476408976
Guinea-Bissau,24.260700228,26.199699783000003,27.85169983,28.911000061,28.828399848000004,27.576999855,26.16680031,25.669700241999998,26.167399788,26.859400178,26.564000129,24.24070034,26.608000373000003
Guyana,25.2276969971,25.3044089692,25.649833332100002,25.8619998589,25.7892575992,25.3814090382,25.3262879344,25.7941211927,26.3879394529,26.6637423547,26.460742459200002,25.696590915199998,25.7953635703
Haiti,22.5036154515,22.7972310877,23.4705380669,24.1696155269,24.9102310769,25.653153786199997,25.8720769146,26.0688461908,25.8061538092,25.2856151877,24.192922885399998,22.969692083800002,24.4750768223
Holy See,,,,,,,,,,,,,
Honduras,21.3091945122,21.9815555681,23.378888872199997,24.419972314200002,24.9939168294,24.4957777122,24.0455000133,24.2710278833,24.2123054933,23.441611025,22.3797222239,21.7038888397,23.3860833383
Hungary,-2.0336318175,0.85379296,5.4367477084099995,10.7178158543,15.493636392300001,18.5157499302,20.1089317584,19.6951364602,16.1348410732,10.807181748900001,4.89333634568,0.114395750227,10.0614477293
Iceland,-3.16815236819,-2.71939346903,-2.61369958569,-0.45995736263899994,3.06059811042,6.38277637569,8.29472085528,7.566765235689999,4.2862142940300005,1.2093547691700002,-2.33893538875,-3.28337865125,1.35140862333
India,16.8413802827,19.1491173624,23.449959065399998,27.432111927399998,29.5279568513,28.9643084852,26.9128511529,26.230898383299998,26.0512614177,24.5157170361,20.7918396096,17.4778511101,23.9454341886
Indonesia,25.514226307399998,25.618713785100002,25.7932745606,26.017600626,26.0388668871,25.5865341287,25.2749933542,25.386579050399998,25.6319733873,25.987935109099997,25.9789966925,25.797955085999998,25.718970084499997
Iran,4.394126459190001,6.42993474674,11.3300033089,16.8241230285,22.056714029000002,26.5269025415,28.5932012505,27.2752779694,23.5086469818,17.852053528800003,11.746286588,6.58141727681,16.9265578448
Iraq,8.88067899798,11.1275081136,15.1226595757,20.7054127382,26.5342196147,30.783219630100003,33.298716738,32.887855463600005,29.4440000898,23.5801791483,16.0803629947,10.514994975,21.5799935738
Ireland,4.6379297164899995,4.69251893703,5.99647837757,7.69467835865,10.0736297154,12.7990540678,14.526135238399998,14.2768378641,12.4591081208,10.0811620916,6.61089730919,5.44640271757,9.10792435892
Israel,11.793428558599999,12.716143062899999,14.95814269,18.817999975699998,21.8957143514,24.751714435700002,26.44942883,26.6815711414,25.1238572257,22.2190001343,17.569285802899998,13.401857104300001,19.6980002257
Italy,3.31879217833,4.34935953167,6.52207617619,9.61269160262,13.777578531,17.524698446600002,20.305087347,20.1443436107,17.185812722999998,12.856856430399999,8.01244594294,4.398412154130001,11.5006942985
Jamaica,22.7607498175,22.9149999625,23.4444999725,24.24524975,24.72424984,25.5032501225,25.69500017,25.908249855,25.40500021,25.0297503475,24.375750065,23.6240000725,24.4689998625
Japan,-1.2677038071,-0.888599010968,2.5231182101900003,8.70206017252,13.5240186939,17.3409180366,21.338651527899998,22.7439999608,18.7572386649,12.7772058149,7.05367531465,1.7480802048400004,10.3627259421
Jordan,8.337334250860001,9.95351138714,13.0815142774,17.7182571409,21.9178571429,25.225228609699997,26.9035428183,26.910114341999996,24.8534570417,20.6833142957,14.7097427923,9.93981428114,18.3528284894
Kazakhstan,-12.3052040115,-11.8039681389,-3.9571079886900002,8.237514919330001,15.7962313368,20.9732946175,23.4036417427,20.8807842688,15.0033994627,6.1843662321,-1.9166092486099997,-8.64194195655,5.98787051356
Kenya,24.9174010743,25.7118983954,26.0990748179,25.453091004,24.4964705943,23.4174918619,22.854438501500002,23.157133653200002,23.921903763499998,24.8403904094,24.554203221999998,24.570363692399997,24.4994652948
South Korea,-3.58070546571,-1.48293976286,3.66356667833,10.2908475738,15.510357131,19.7805000945,23.3120952331,23.8830713552,18.8034284686,12.6965548424,5.7120738202400005,-0.671188795476,10.6598023119
Kuwait,12.35087502,14.6587500575,19.233750105,24.2126250275,30.660875081300002,34.72037506,36.245749948800004,35.877625465,32.7777500162,27.133750201199998,19.892875193800002,14.077000023699998,25.1534998425
Kyrgyzstan,-14.2591565028,-12.715269471400001,-5.189968368,3.17779757482,7.520927229289999,11.5258059278,14.4456388695,13.6989729205,9.00868709235,2.21372162424,-5.26505421388,-11.0453655364,1.09305612341
Laos,18.688786646700002,20.5977866107,23.0096931719,25.2102533471,25.9049066928,25.7494533283,25.4948399105,25.1973866019,24.834640095900003,23.621386642399997,21.2673066203,19.0327467219,23.217466659499998
Latvia,-5.86590574886,-5.30303998686,-1.36724608629,4.9607628554300005,11.260714285999999,15.0436285571,16.548914255699998,15.9355998997,11.5127999711,6.730854266290001,1.3413353159999999,-3.27895057943,5.626625729430001
Lebanon,7.498274835,8.126649915,10.394250155,13.9957499475,17.4242498875,20.869999885,22.96849966,23.3482499125,21.84250021,18.40225029,13.50157523,8.9906749725,15.61349988
Liberia,25.261387116799998,25.8746129323,26.438193474200002,26.3816452026,25.8126773835,25.0994195635,24.139193626799997,23.899903019699998,24.544419381300003,25.1263224081,25.4452257465,25.0066127161,25.252419502600002
Libya,12.384899490899999,14.635524548,17.756450098,22.0976801933,26.4955702263,29.233827403699998,29.4026886802,29.1220389234,27.319654832399998,23.0867935865,17.7496598706,13.5146480389,21.8999695205
Liechtenstein,,,,,,,,,,,,,
Lithuania,-5.46863075385,-4.62512563487,-0.466065368718,5.95478204564,12.1770512749,15.5920000074,16.8876409277,16.4331793659,12.1352050974,7.215641046669999,1.8314546238499998,-2.7283761769200003,6.24490510462
Luxembourg,0.37,1.60329998,4.7033,8.11330032,12.42300034,15.50300026,17.39299965,16.89999962,14.04699993,9.75329971,4.4000001,1.37329996,8.88189983
Madagascar,24.2883248113,24.323055848400003,23.987137063600002,23.1009341403,21.1723299509,19.3497359718,18.8922690379,19.2970811825,20.5272030713,22.099309640700003,23.193944166199998,23.9313400965,22.013568481
Malaysia,24.6078001296,24.7327333537,25.192580977,25.6110951921,25.742038054400002,25.490466635900003,25.208180980999998,25.1865619669,25.1144381386,25.100847625700002,24.888628605100003,24.790409579000002,25.1388380873
Maldives,,,,,,,,,,,,,
Mali,21.2475948645,24.1740773177,27.3373934592,30.5308384548,33.0620796731,33.381976683699996,31.8124566804,30.622564418699998,30.577334960100004,29.553840753200003,25.6446416933,21.653618251999998,28.2998735354
Malta,,,,,,,,,,,,,
Mauritania,20.2952249921,22.655583323600002,25.2899750021,27.948544470399998,31.304016759699998,33.2127943674,33.298719400799996,32.2758000321,31.2021305402,29.383769448699997,24.9554861071,20.4928527806,27.6928972352
Mauritius,25.49699974,25.59700012,25.47699928,24.62000084,22.88699913,21.34000015,20.65299988,20.37999916,20.90299988,21.99699974,23.43300056,24.74300003,23.12700081
Mexico,14.8006813803,16.1972031175,18.440794869,21.277487183399998,23.461764209699997,24.9599289663,24.9021690257,24.6961945891,23.5785696223,21.0675951513,17.7917967616,15.362251405799999,20.544693151700002
Moldova,-3.3318750275,-1.72978312938,2.9310374843700004,10.250400006900001,16.0523126119,19.3799998769,20.956624865,20.5797499419,16.4391248225,10.4099999663,4.48333753625,-0.414169395,9.667174935630001
Monaco,,,,,,,,,,,,,
Mongolia,-20.5557000058,-17.7958012641,-8.8018921488,1.68732293685,9.79869897018,15.1645224127,17.1960112476,15.471892846700001,9.23160639716,0.771283114595,-10.2264777954,-17.9300201274,-0.499043690351
Montenegro,-2.09668336167,-0.7455550016670001,2.53277329333,6.871116796669999,11.604449906700001,14.97149992,17.5464998867,17.5399999617,13.956166743299999,8.873399893330001,3.88721660833,-0.057211725,7.9069499166699995
Morocco,9.677855763010001,11.171099339000001,13.0861974435,15.099006411500001,18.607653849800002,22.220897381500002,26.0095448981,25.8618846303,22.7080256754,18.2248013265,13.743592943800001,10.2906474428,17.2250961033
Mozambique,26.032872675100002,25.890977559299998,25.481543016,24.1482809185,22.038640454699998,20.0028876331,19.6283857722,20.9869626004,23.127104898699997,24.9764793552,25.9271236021,26.0310037948,23.6893595864
Namibia,24.2612369087,23.6053658394,22.6727387097,20.3288083426,17.1597561024,14.4402892076,14.1412195275,16.061324063,19.235229981,21.5791986115,23.0073833332,23.9632474452,20.0380348544
Nepal,4.16371549346,5.631057620959999,10.0194744744,14.2516039363,16.8201659156,18.8301845373,18.8067634658,18.590440305599998,17.350748128699998,13.733689829600001,9.16298184942,5.566967319040001,12.7439404148
Netherlands,1.99377499625,2.373549975,4.94500624938,7.5629125525,11.9835625294,14.721874953099999,16.5509375331,16.6398750544,13.895624995599999,10.3473501212,5.9162374725,3.49061252188,9.2017376425
New Zealand,14.937460883,15.0523191869,13.603137373,10.718225222300001,7.58202870504,5.261770811569999,4.5691602653,5.71825568757,7.610940830780001,9.67045912096,11.528106100999999,13.4580365097,9.975832156000001
Nicaragua,23.295173935700003,23.966652123699998,24.949282645700002,25.7220434111,25.8083260987,25.0681956335,24.926978277199996,24.769108813000003,24.723543540399998,24.541521652800004,23.786347928,23.5078044146,24.5887827261
Niger,19.047645176,21.9109478992,26.0116972532,30.292493781999998,32.7285061783,32.7932482121,31.2361761619,30.3225930833,30.3476550619,28.4680570931,23.6613747003,20.0442630185,27.2387295245
Nigeria,24.5966204525,27.00505606,29.1261221444,29.889663312199996,28.937567632399997,27.3111056021,25.849547843000003,25.3768052709,25.927947154800002,26.776201273,25.924313560999998,24.665755728,26.7822145517
North Macedonia,-0.9833336318179999,1.04726907545,4.76606358182,9.23396370636,13.9857270482,17.421181590899998,19.8467271982,19.7317272527,16.3104544545,10.7848818527,5.36607267636,0.7324336345450001,9.853518181819998
Norway,-9.24671786338,-8.74284329848,-5.4938826546,-1.13659751245,4.77980677325,9.52707594063,11.642187759,10.486504629199999,6.41699831878,1.64312302122,-3.7601120200800002,-7.06873278608,0.753892465738
Oman,19.9224392191,20.775766275,23.3960468256,26.7157756768,29.46642988,30.0502896709,28.6942336362,27.6113364142,27.445280395799998,26.2485888471,23.8319439042,21.2907197452,25.454102756999998
Pakistan,8.67476494172,10.6670380398,16.0089475526,21.585069144600002,25.849486053099998,28.9813599834,28.6596479769,27.6200021334,25.2827455218,20.8614754706,15.2543111424,10.3272295108,19.9810149025
Panama,24.178999820399998,24.528083326199997,25.4415415129,25.7004999317,25.5563333033,24.8496249508,25.1166249113,24.7053749558,24.339208285,24.2981249492,23.9639583425,23.989750068299998,24.7223333512
Papua New Guinea,25.4666598313,25.391367308699998,25.3517822469,25.283877418400003,25.1534422793,24.501721011999997,24.060986383299998,24.2704353594,24.747918382199998,25.253374268600002,25.5619795531,25.5991700752,25.053585000100004
Paraguay,27.7429788886,27.0751972875,25.837485972,23.103408517800002,20.4004647966,18.3418239876,18.5678873333,20.304514132999998,22.3033239333,24.6965493346,26.0863168075,27.302302884899998,23.4801900351
Peru,20.088067471600002,20.0940889623,19.991602590899998,19.7766941104,19.2144731719,18.3691473387,18.050426353800002,18.7323362516,19.2924849526,19.7463430448,20.0803517232,20.0418719792,19.4565089518
Philippines,24.0642135709,24.3052920651,25.1316291507,26.1509214038,26.5460000412,26.015190982399996,25.602426936,25.521303369600002,25.558449455999998,25.4433932781,25.065449596399997,24.515494399999998,25.3266741931
Poland,-2.8178547801800002,-1.3815120009200001,2.64825724227,7.40779020117,12.980509207999999,15.946736178399998,17.522282214,17.1815460595,13.3327177671,8.76547731209,3.42419140534,-0.584112277362,7.86883191521
Portugal,9.04593810524,9.82126903595,11.3325928619,12.958038103599998,15.6996190655,19.0890238395,21.721238136700002,21.8670475817,20.1150714793,16.429738066400002,12.10909999,9.45578090357,14.9703808743
Qatar,17.27199936,18.3143335967,21.7843335467,26.094333013299998,31.11766688,33.880999243299996,34.8476676967,34.5023333233,32.4253323867,29.1166667933,24.3413333867,19.3120002767,26.917333603299998
Romania,-3.7305342115199993,-1.37169714018,3.40330782911,9.389581260539998,14.4052831019,17.5535178273,19.1878034896,18.814053603199998,15.182714300299999,9.73379640125,4.14127582134,-0.9740177852680001,8.811245524910001
Russia,-26.9967226331,-24.7248051071,-16.5749594811,-6.740828635140001,2.90474966136,10.9644599297,14.7933322217,12.0059836933,5.55946803585,-5.33441780987,-17.6377723781,-24.074011483499998,-6.32129447871
Rwanda,19.020299722,19.243300248,19.246899987,19.043200303,18.903599929000002,18.561100006,18.602899934,19.279400061,19.344099998,19.210200118,18.827899742,18.857499886,19.011899947
Saint Kitts and Nevis,,,,,,,,,,,,,
Saint Lucia,,,,,,,,,,,,,
Saint Vincent and the Grenadines,25.30699921,25.29700089,25.89699936,26.68300056,27.71999931,27.92300034,27.61000061,27.70000076,27.60700035,27.32299995,26.88299942,25.88699913,26.81999969
San Marino,,,,,,,,,,,,,
Saudi Arabia,15.3481372741,17.1432295471,20.5995570416,24.528095069699997,28.8890424052,31.592469246,32.037222170700005,32.082592083099996,30.209790926799997,25.853903469099997,20.8282017429,16.6996450396,24.6510073372
Senegal,24.3222058521,26.527499984299997,28.474794191799997,30.0352794146,31.0838971697,30.1072941941,28.473852971,27.6655588716,27.701029412399997,28.604500014,27.164558888200002,24.317808796199998,27.8732058303
Serbia,-1.52462086935,0.6316091638710001,4.9123644671,10.3067710784,15.1560000445,18.4084516026,20.291483849000002,20.1297096742,16.4653225868,10.9587870574,5.39666775,1.01495074516,10.1789935639
Seychelles,,,,,,,,,,,,,
Singapore,,,,,,,,,,,,,
Slovakia,-4.166788505,-1.7244795123099999,2.39564885385,7.601519226539999,12.425830731500001,15.3329229723,16.94861544,16.674346191199998,13.1729730458,8.319230831539999,2.44730232192,-2.19447676462,7.26939613115
Slovenia,-2.08926668444,-0.129626973333,3.37592217667,7.578855621110001,12.163411034400001,15.3989666856,17.3782222544,16.942333222200002,13.86547756,9.208933405560002,3.58075218333,-0.7911111033329999,8.04021112
Somalia,25.029801890300003,25.8474575346,27.15640095,27.995108433800002,28.087443379099998,27.869349002899998,27.112514144699997,27.1315282333,27.677150915,26.671995342600002,25.6239716334,24.999834951500002,26.766844245700003
South Africa,23.194246660900003,22.655704441199997,21.1024955687,17.7418577598,14.2415806643,11.162377115999998,11.071014668399998,12.9743511125,16.029367338900002,18.310131098499998,20.48035109,22.199017766199997,17.5968733425
Spain,5.5943852608,6.76380362164,8.59819955094,10.6533849943,14.2670469218,18.4938074885,22.026112637199997,21.8295586992,19.009582112100002,14.031367595399999,8.96506573653,6.073388101830001,13.0254760682
Sri Lanka,25.133318033600002,25.864454789099998,27.0280453077,27.7861364536,28.072318165,27.697636169499997,27.3999999655,27.2360908327,27.133727333200003,26.60527264,25.824636545500002,25.2818637327,26.755227348600002
Sudan,20.427462658299998,22.1764657955,25.648265505,28.7818870996,30.979160593899998,31.259777387199996,29.841586611799997,29.3514387861,29.3607710487,28.3492845587,24.443306809099997,21.272634333699997,26.824333834
Suriname,25.0442653573,24.9927959435,25.347673494499997,25.638551127600003,25.7498776967,25.5775510047,25.6043265596,26.0217348606,26.4960203749,26.687693848400002,26.4468367829,25.585918504699997,25.7660816355
Sweden,-10.0683399463,-9.00587485113,-4.978183448899999,0.190548718576,6.45449381534,11.7402931996,13.505112603699999,12.1204307549,7.642314572849999,2.79023941799,-3.8086104876999998,-8.026179554299999,1.54635056165
Switzerland,-3.23703894889,-2.3236994461099996,0.0901833233333,3.34777612833,7.4409499616699994,10.7799999183,13.0348110472,12.5449110661,10.1363111717,6.080744438330001,1.05278499778,-1.9590794333300001,4.74905739722
